ID,Comment,Likes,Dislikes,Article,Region,Keyword
20963,Pelo amor de Deus globo. O poder que vcs tninham de influenciar esta indo para o ralo. Aquilo que vcs diziam que para ditar uma regra ja mao vale de nada. Ai vcs vem com materias tendenciosas para tentar persuadir o povo. Entendam. O povo deixou de ser massa de manobra de vcs . Aceitem que dói menos.,19.0,3.0,"Maioria diz que gênero e sexualidade devem entrar no currículo escolar, diz pesquisa encomendada pelo MEC",Indefinido,Homofóbico
94811,Bols e seus ministros sao homens? Quero ver eles no NY la tem prefeito q democrata dura AG da ONU q bols e sua banda dos ignorantes vao aprender respeitar as pessoas.,2.0,0.0,"Em resposta a Guedes, filha de Brigitte Macron lança campanha contra misoginia",Indefinido,Misoginia
13768,Exatamente isso!! Pedir certidão de casamento essa advogada estrapolou,18.0,4.0,Casal gay afirma ter sido expulso de hotel por homofobia em Araguaçu,Tocantins,Homofóbico
8545,Teoria da conspiração a gente vê por aqui,2.0,0.0,UFPR repudia cartazes homofóbicos e antifeministas espalhados pela universidade,Paraná,Homofóbico
43829,"E a justiça deveria ser igual para todos! Sem classes especiais, mas todos respeitados",13.0,3.0,ONG lança hashtag #ÉCrimeSim para reunir relatos de LGBTIfobia; veja os depoimentos,Distrito Federal,Homofobia
75455,"A velha tática de desconstrução que funcionou em 2014, mas espero que em 2018 o povo não caia mais na concessão fiada da esquerda populista !",6.0,2.0,Parlamentares de PT e PCdoB pedem para PGR apurar se Bolsonaro cometeu racismo ,Indefinido,Racismo
64928,isso brigão....defenda a sua posição na base da porrada... vc não é diferente dos que vc tem ódio....,6.0,1.0,Estudante denuncia racismo à polícia após postagem de professor em SP,São Paulo,Racismo
21354,Você acha que tem esse poder todo? Você é só uma formiga perto do poder de Jesus Cristo!,2.0,1.0,Passista da Tom Maior desaparece após deixar academia em SP,São Paulo,Homofóbico
11839,"Eu troquei de emprego por um salário maior, comprei meu primeiro veículo 0km com taxa de juros baixa, tô construindo minha casa e ontem me formei na minha faculdade que era bolsista, não tenho oque reclamar do atual governo, tem meu voto novamente",90.0,168.0,Bolsonaro diz que repórter tem 'cara de homossexual terrível'; entidades de jornalistas reagem ,Indefinido,Homofóbico
74047,"Quando é ideologia de gênero é um absurdo , quando é racismos é mi mi mi ? ..... Engraçado a seletividade das pessoas. Lembrando que sou contra aos dos tipos de prática.",1.0,9.0,Acusação de racismo faz autora tirar livro 'Peppa' de circulação,Indefinido,Racismo
16886,Basta ser normal e terá livre acesso!,7.0,1.0,Restaurante causa polêmica ao fazer promoção e excluir casais gays em SP,São Paulo,Homofóbico
51923,É você Satanás?,6.0,0.0,Teatro fica lotado durante peça com Jesus transgênero em Porto Alegre,Rio Grande do Sul,Transfobia
71063,Chama a Rota que eles arrumam esta bagunça.,9.0,0.0,"Diplomação de eleitos em São Paulo tem confusão entre deputados, PM no palco e acusação de racismo",São Paulo,Racismo
82661,"Turquia fica na Ásia, na fronteira com a Europa. Metade da Rússia fica na Europa, metade na Ásia. Nós somos o resultado da mestiçagem entre as 3 raças primitivas. O europeu era louro de olhos azuis.",0.0,3.0,"Adolescente que fez ataques racistas à filha de Gagliasso vai cumprir liberdade assistida, diz advogada",São Paulo,Racista
30842,"Agora são novos tempos com o novo presente do Brasil, quem for contra que vai para a",12.0,18.0,Bolsonaro nomeia Ricardo Braga como novo secretário de Cultura do governo,Indefinido,LGBT
26415,Deus ama o pecador porem abomina o pecado!,3.0,3.0,"Parada LGBT reuniu 3 milhões na Paulista, segundo organização; veja o que deu certo e o que deu errado",São Paulo,LGBT
95934,Vai estudar filha! É muito burrinha!!!,3.0,4.0,Senadores e deputados reagem à ofensa de Bolsonaro a repórter,Indefinido,Misoginia
83119,Só estou vendo bestialidades de um lado,3.0,1.0,Aluno suspenso do Mackenzie que ameaçou matar 'negraiada' pede perdão: 'áudio infeliz',São Paulo,Racista
73862,"O playboy nem começou direito a carreira de comediante, e, já encerrou.",6.0,1.0,Aluno da FGV vira réu por racismo e injúria racial após chamar colega negro de 'escravo',São Paulo,Racismo
60894,"Bem feito. Por isso só chamo táxi e de cooperativas que são cadastrados, fiscalizados e autorizados e tem todas as informações do motorista lá, além de me darem 20% de desconto nas corridas. Nesses outros Apps, o assassino, estuprador,pedófilo sai da cadeia hoje aluga um carro e amanhã já está "" TRABALHANDO"" levando pessoas. Tô fora.",3.0,8.0,Mulher acusa motorista de aplicativo de injúria racial em BH por ter recusado viagem,Minas Gerais,Negro
83536,Tudo combinado? marketing? pulga atrás da orelha...,7.0,20.0,Seu Jorge relata pedido de desculpas de jovem que fez ataques racistas durante transmissão no Instagram,Indefinido,Racista
90623,"Ela decidiu tornar público pq tá no esquecimento, fracassada e sem trabalho. Enquanto era novinha e famosa, dava com gosto.",41.0,22.0,#MeToo: A acusação de assédio de jovem atriz Adèle Haenel contra diretor que abala o cinema francês,Indefinido,Assédio
27254,"Enquanto feder a m4ch0 e os cromossomos forem de m4ch0, será m4ch0 mesmo que se comporte como homem, mesmo operado, medicado, homonizado, com nome trocado, ainda será e morrerá m4ch0. Tacou a garrafa e queria o que, que ninguem reagisse? Procurou, achou!",32.0,19.0,"Conselho LGBT acredita que morte de transexual foi causada por 'transfobia': 'Violência sem tamanho', diz presidente",São Paulo,LGBT
64881,"Sem dúvida, a interpretação da Constituição compete ao STF, ocorre que temos visto um excesso na atuação da Corte, em temas que poderiam muito bem estarem sendo discutidos no Parlamento...",1.0,0.0,Maioria do STF vota por enquadrar homofobia como crime de racismo; julgamento é suspenso ,Indefinido,Racismo
61735,Se fosse o desfile de uns cara saradões eles estariam adorando.,30.0,0.0,Modelos negras são comparadas a escravas em rede social durante desfile no DF,Distrito Federal,Negritude
14684,A diferença é que lá foram todos presos e serão devidamente condenados.,16.0,2.0,Polícia de Londres detém quinto suspeito de agressão a lésbicas,Indefinido,Homofóbico
10518,Já ir se acostumando vai fazer um bem danado,9.0,0.0,"Jair Bolsonaro diz que, se eleito, pode privatizar Petrobras 'se não tiver solução' ",Indefinido,Homofóbico
54493,"Sou um Soldado do Bozo, trabalho pelo retrocesso da nação, e o que eu mereço? Sentar no colo do Kptão! Isso que ganharão de presente a partir do dia 29, seus tolos!",6.0,5.0,Bolsonaro diz que política de cotas é 'equivocada' e que política de combate ao preconceito é 'coitadismo',Indefinido,Cotas
3632,vc é doente.,7.0,5.0,"De cabelos curtos devido a quimioterapia, educadora relata agressão e ataque após ser confundida com homossexual no Rio ",Rio de Janeiro,Homosexual
93930,"Resposta ai senhor LOBO, com intuito sexual e sem autorização prévia da pessoa fotografada é proibido sim. E o metrô deveria cuidar mais do seu espaço, por exemplo a desorganização na estação Pinheiros, aonde eles colocam unifilas para ""organizar"" é uma tragédia, outra coisa é q no metrô Santana os seguranças permitem que mães explorem seus filhos e os deixam na bilheteria pedindo esmola quando você pega o troco e os bonitos dos seguranças estão olhando para o teto, uma vergonha a administração do metrô paulista!!!!",29.0,7.0,Funcionário do Metrô é suspeito de cometer assédio sexual em estação,São Paulo,Assédio
84288,Porque a globo tem medo de mostrar quantos homens foram vitimas de violência domestica ?,0.0,1.0,Sejusc realiza ato voltado ao Dia Estadual de Combate ao Feminicídio na segunda-feira (9),Amazonas,Feminicídio
84659,"Por que não tornar o Crime de Homicídio imprescritível, não seria mais justo que todo crime contra a vida seja imprescritíveis e não só alguns.",2.0,1.0,CCJ do Senado aprova PEC para tornar feminicídio imprescritível,Indefinido,Feminicídio
55015,Nosso dinheiro. NOSSO dinheiro está liberado pra dar uma aliviada na conta desse presidentinho.,3.0,1.0,Cotas do fundo PIS-Pasep: Temer libera saque para todas as idades; veja calendário,Indefinido,Cotas
38145,CRIMINALIZAÇÃO JÁ !!! PARA TODOS QUE DESRESPEITAM EVANGELICOS E CRISTÃOS !!!!,1.0,6.0,Quatro ministros votam por enquadrar homofobia como racismo; STF suspende julgamento,Indefinido,Homofobia
12817,Deixa eu ver se entendi o Resumo: está elogiando o holocausto e apoiando a matança por escolha de com que sexo viver?! É Cristão é ?!?!,4.0,0.0,Maioria do STF vota por enquadrar homofobia como crime de racismo; julgamento é suspenso ,Indefinido,Homofóbico
89574,A programação completa pode ser conferida clicando no ícone em vermelho logo no início da matéria. Como são muitas informações não seria viável publica-la junto com o texto.,0.0,0.0,Festivale começa nesta quarta-feira em São José dos Campos; veja programação,São Paulo,Feminismo
29505,Incentivando seu filho ficar v ê a d o,2.0,2.0,Pabllo Vittar: figurino da cantora no clipe de 'Indestrutível' será leiloado para ajudar projeto LGBT,Indefinido,LGBT
61477,Serio que o redator dessa matéria achou em algum momento alguém iria apoiar ser roubado...estamos de saco cheio...chega de mamata.,11.0,2.0,Ancine corta apoio financeiro para brasileiros divulgarem filmes em 11 festivais internacionais,Indefinido,Negritude
73498,"Vocês ficam conversando vou jogar meu Atari, depois fazer meu trabalho de casa que minha professora mimiografou e mais tarde vou comprar fichas de telefone para ligar para 98 fm good times e escutar Lionel Richi....kkkkk",8.0,0.0,"Vitória Meirelles, filha de Ivo Meirelles, relata caso de racismo em loja da C&A: 'Grande constrangimento. Saí chorando' ",Indefinido,Racismo
9944,Desculpa era para colocar o comentário fora do seu,0.0,0.0,"Jair Bolsonaro diz que, se eleito, pode privatizar Petrobras 'se não tiver solução' ",Indefinido,Homofóbico
36380,"Sem dúvida, a interpretação da Constituição compete ao STF, ocorre que temos visto um excesso na atuação da Corte, em temas que poderiam muito bem estarem sendo discutidos no Parlamento...",1.0,0.0,Maioria do STF vota por enquadrar homofobia como crime de racismo; julgamento é suspenso ,Indefinido,Homofobia
24299,Ele tá errado? Eu tbm não apoiaria.,13.0,2.0,Bolsonaro diz que não vai financiar produções com temas LGBT; conheça séries citadas,Indefinido,LGBT
54948,"Se o critério é autodeclaração é IMPOSSÍVEL haver fraude em cotas. Aliás, a fraude é a própria existência de cotas.",41.0,13.0,MPF investiga suspeita de fraude no sistema de cotas da UFSC,Santa Catarina,Cotas
23242,A carinha e a gravatinha entrega o secretário. Quem lacra não lucra. A globo vai contrata-lo,0.0,0.0,Secretário de Cultura deixa cargo após governo suspender edital com séries sobre temas LGBT,Indefinido,LGBT
48730,Acabou a farra dos pastores evangelicos! Agora terão que buscar outro 'DEMONIO' para usar como cortina para acobertar suas roubalheiras! Pois essa do 'pecado' da sodomia virou CRIME!! kkkkkkk,7.0,4.0,Ministro Celso de Mello vota a favor de enquadrar homofobia como crime de racismo,Indefinido,Transfobia
69447,"Só no Brasil mesmo pra ter esse tanto de fascista e racista apoiando o Bozo. Muito bom Alemanha, fascistas não passarão.",124.0,171.0,Alemães protestam em massa contra xenofobia e extrema direita: 'Unidos contra o racismo',Indefinido,Racismo
55353,Está difícil arrumar emprego? É só ser preso.,7.0,0.0,Decreto cria cotas para presidiários e ex-detentos em contratos de serviços à União,Indefinido,Cotas
61622,O inseto está preso. E as pesquisas dizem que B ol so n ar o será eleito presidente.,2.0,3.0,Modelos negras são comparadas a escravas em rede social durante desfile no DF,Distrito Federal,Negritude
40985,"""homofobia"" ou ""vai trabalhar""??? 18 Aninhos e quer continuar vivendo à custa dos pais? Independência se conquista, não se impõe. Quer herança de pessoa viva, viver no bem bom.....",18.0,2.0,Filha de Jackie Chan diz estar desabrigada por causa de homofobia dos pais,Indefinido,Homofobia
55938,"Kkkk, boa Marcos. Mas não duvide que ele tenha pensado nisso...",5.0,8.0,Grupo de assessores do PT na Câmara leva prêmio de R$ 120 milhões da Mega-Sena,Indefinido,Cotas
62136,"Irmão Danilo Sousa, eles devem ter elogiado apenas o desfiles dos negrões fortões. O Jose Filho deve estar certo.",4.0,0.0,Modelos negras são comparadas a escravas em rede social durante desfile no DF,Distrito Federal,Negritude
45845,Bom Vou ser obrigado a ver eles se beijando ao Público. Meu filho de 7 anos ver é intender que o STF.Decide sobre o que é certo é o que é errado. Pode isso ? E não vou ter direito de Respeito... Pq é racismo. Imagina a PM ter que fazer uma ocorrência dessas ... fora STF.,10.0,25.0,"Após fala de Bolsonaro, Alexandre de Moraes diz que STF não legisla e que enquadrar homofobia como racismo protege minorias",São Paulo,Transfobia
3561,"CADÊ O VÍDEO PROVANDO ESSA ESTÓRIA MAL CONTADA. ??. . . Parece ser uma ""educadora"" esquerdista querendo seus 15 segundos de fama. !!",43.0,416.0,"De cabelos curtos devido a quimioterapia, educadora relata agressão e ataque após ser confundida com homossexual no Rio ",Rio de Janeiro,Homosexual
76284,Alguém pode imaginar esse nazista com um fuzil na mão?,8.0,4.0,Estudante de direito que gravou vídeo racista durante eleições é expulso novamente do Mackenzie,São Paulo,Racista
82166,ELA DEU UM BOM EXEMPLO DE QUANTO O PERDÃO VALE MAIS QUE AS CRÍTICAS RACISTAS QUE SOFREU.,32.0,2.0,Cheerleader negra perdoa e posa abraçada com autor de ofensa racista; foto viraliza,Indefinido,Racista
29751,"Assistam o filme "" 1964 "" Brasil paralelo no you tube, que foi proibido de passar nos cinemas, que fala sobre os meios que o comunismo usa para se instalar na sociedade! Já foi sexo, drogas, sociedade ""alternativa"", trabalhadores, agora é a vez da ""luta"" contra a homofobia e o racismo. Eu assisti é muito esclarecedor!",3.0,2.0,Toffoli suspende decisão judicial que permitia apreensão de livros na Bienal do Rio,Indefinido,LGBT
32613,"Tá sentindo na pele o que foi apoiar o fascismo, hein mana?! Espero que tenhas apreendido a lição que a vida te deu.",69.0,93.0,"Evandro Santo, ex-Pânico, relata agressão após show: 'Homofobia e covardia'",São Paulo,Homofobia
40497,É tão triste vir aqui e ler os comentários! Como vocês tem tanta certeza que não foi por homofobia? Parem de nos matar e sejam respeitosos conosco! Ódio não vai a lugar nenhum :(,278.0,128.0,Homem é assassinado em Nova Iguaçu e amigos falam em crime de homofobia,Rio de Janeiro,Homofobia
63158,"A intolerância é consequência da burrice do povo. Vê se uma coisa como essa acontece em país europeu rico como a Holanda. Quanto mais religião o povo fica burro, daqui a pouco estamis iguais aos fundamentalistas islâmicos. Como aqui o povo só se educa quando mexe no bolso. Processo e indenização neles.",28.0,53.0,"Jovens agredidos em bar na Pedra do Sal, no Rio, afirmam que foram alvo de racismo e LGBTfobia",Rio de Janeiro,Racismo
5365,Alguém já ouvimos falar de Sodoma e Gomorra. Tudo um dia volta. A casa caiu novamente.,6.0,24.0,STF equipara herança de união estável homossexual com a de casamento,Indefinido,Homosexual
66020,Quem bom! Agora esse infeliz pode fazer o que sempre quis: Descolorir a pele...,2.0,3.0,"Após decisão da Justiça, governo suspende nomeação do presidente da Fundação Palmares",Indefinido,Racismo
40823,"A ação ganha injustamente na justiça de nada adiantou, pois você continua sendo uma vergonha pra os seus familiares e principalmente pra sociedade conservadora. Você tinha que ter contratado não um advogado e sim um psicologo e ter feito a reversao. Gamhou mais nao levou, continua sendo uma aberração da natureza. Olha no espelho e veja se a imagem que reflete é de uma mulher, se for ce tá certo e eu errado e eu tô errado, agora se a imagem refletida for de um homem corre pata uma igreja e pede pra Deus te curar desta viadycce.",7.0,46.0,"Vítima de homofobia, potiguar doa R$ 10 mil que recebeu em ação para instituições",Rio Grande do Norte,Homofobia
72788,"Mourão deu o toque: se pisarem na bola eu vou cortar os ""quibas"" kkkkkk.",19.0,5.0,Marco Aurélio vota pela rejeição da denúncia contra Bolsonaro por racismo; Moraes pede vista e adia decisão,Indefinido,Racismo
54092,Uma vergonha e inaceitável estabelecer cotas para esta Instituição onde a meritocracia deve ser considerada. Essa política ideológica comunista é um verdadeiro Câncer para a sociedade. Fica aqui registrado meu total repúdio!,131.0,37.0,"Com cotas para negros pela 1ª vez, ITA divulga aprovados no vestibular 2019",São Paulo,Cotas
14830,Isso éda turma dos trapaceiros que pagam de presos políticos.,2.0,1.0,"Perfil de suspeito de ataque ao Porta dos Fundos tem zouk, agressão a secretário e 12 passagens na polícia",Rio de Janeiro,Homofóbico
65750,"Não querem aprender a pescar, querem o peixe e de preferência já fritinho. Assistencialismo perpetua a miséria.",6.0,1.0,"Após decisão da Justiça, governo suspende nomeação do presidente da Fundação Palmares",Indefinido,Racismo
70565,ESTE TIPO DEFENSOR DA MORTA MARIELLE.,1.0,8.0,"Diplomação de eleitos em São Paulo tem confusão entre deputados, PM no palco e acusação de racismo",São Paulo,Racismo
69582,"Esse bosta deveria ficar pelo menos 24 horas preso numa cela cheia de ""negão"". Talvez quando fosse deportado iria rever seus conceitos e preconceitos.... Yankee Go home !!",23.0,6.0,Turista americano é preso em flagrante e vai responder por racismo contra funcionários do MAR,Rio de Janeiro,Racismo
12492,Quem votou em algum ministro desse para legislar? Estão ultrapassando os limites de sua competência. É grave!,270.0,89.0,Maioria do STF vota por enquadrar homofobia como crime de racismo; julgamento é suspenso ,Indefinido,Homofóbico
58594,Movimento Nacional Socialista -> SEM MAIS,35.0,62.0,Ativista negro assume direção de grupo neofascista norte-americano ,Indefinido,Negro
38388,"Sandi, os corinthianos são ameaçados por outras torcedores por ""serem o que são"". deve-se criar leis ""específicas"" para eles também?",6.0,1.0,Quatro ministros votam por enquadrar homofobia como racismo; STF suspende julgamento,Indefinido,Homofobia
3617,"As campanhas 2018 para presidente já terminaram. Acredito que, é mais um aparecimento dos loides net.",11.0,10.0,"De cabelos curtos devido a quimioterapia, educadora relata agressão e ataque após ser confundida com homossexual no Rio ",Rio de Janeiro,Homosexual
91510,"Não tem assédio quando o homem é bonito, rico, bombado...",82.0,7.0,Homens e mulheres se unem contra assédio no carnaval em BH,Minas Gerais,Assédio
19248,Excelente programa para quem gosta de bos ta,3.0,3.0,Fernanda Lima processa Eduardo Costa após ofensas em rede social,Indefinido,Homofóbico
15398,tenso esta história.. :/,26.0,0.0,"Após 20 anos, vítima símbolo da homofobia recebe homenagem nos EUA",Indefinido,Homofóbico
11050,"Se incomoda sim...por exemplo, se dois barbados ficam se beijando em público, dá nojo...",26.0,54.0,STF permite criminalização da homofobia e da transfobia,Indefinido,Homofóbico
85787,"Uau, uma bela senhora feminina, coisa linda de se ver .....",16.0,5.0,Assessora de Trump diz que feminismo é 'anti-homens' e 'pró-aborto',Indefinido,Feminismo
91130,"Essas ongs estão ""preocupadas"" com as árvores e animaizinhos da amazônia",10.0,5.0,Mães venezuelanas denunciam assédio para vender bebês em Roraima,Roraima,Assédio
18682,Se arrependimento matasse! O nível estava baixo nas eleições. Não pra esperar muita coisa.,39.0,15.0,Bolsonaro diz que cogita nomear o filho Eduardo embaixador do Brasil nos EUA,Indefinido,Homofóbico
24696,sicári0s do luiz dedinh0 de c0çar o t0ba detected. minhas c0ndolen.ças.,2.0,0.0,Parada do Orgulho LGBT em Belo Horizonte reúne multidão no centro da cidade,Minas Gerais,LGBT
32018,"Acho que tem um ponto em que vc tem razão, não da para comparar Porta dos Fundos com monty python que tem um humor mais requintado, até pq Jesus afeminado já é manjado demais, já vi muitas alusões ao Da vinci acho que pelo Dan Drown.",0.0,0.0,Desembargador que mandou tirar vídeo do Porta dos Fundos do ar foi contra 'censura' a Bolsonaro em ação por homofobia    ,Rio de Janeiro,Homofobia
19599,"sabias palavras amigo, e não perca tempo assistindo",7.0,2.0,Fernanda Lima processa Eduardo Costa após ofensas em rede social,Indefinido,Homofóbico
54522,pobre é aquele que trabalha para que VC tenha almoço e janta.,14.0,3.0,Bolsonaro diz que política de cotas é 'equivocada' e que política de combate ao preconceito é 'coitadismo',Indefinido,Cotas
20339,Ele engana ele mesmo....,10.0,16.0,Bolsonaro se diz 'vítima de rótulos' e afirma que se eleito fará governo de 'conciliação',Indefinido,Homofóbico
11691,Chorem p e t i s t a s que alivia a dor .,11.0,15.0,Bolsonaro diz que repórter tem 'cara de homossexual terrível'; entidades de jornalistas reagem ,Indefinido,Homofóbico
12309,Se queimem esquerdalhas seus perdedores faltam 7 anos apenas depois vem Sergio Moro mais 8 anos.,8.0,12.0,Bolsonaro diz que repórter tem 'cara de homossexual terrível'; entidades de jornalistas reagem ,Indefinido,Homofóbico
149,tem de sair,6.0,2.0,Bolsonaro diz que repórter tem 'cara de homossexual terrível'; entidades de jornalistas reagem ,Indefinido,Homosexual
63407,Isso é racismo !,4.0,6.0,Qantas pede que cantor Will.i.am retire acusação de racismo contra comissário de bordo,Indefinido,Racismo
47663,"Eu gostaria de saber se ele fez algum curso de auto ajuda do tipo: "" Diga uma bobagem por dia que seja maior que a bobagem dita no dia anterior""! Elegemos um presidente "" terrivelmente idiota""! Quantos anos o Brasil regrediu em poucos meses?!?",143.0,47.0,Bolsonaro diz que vai indicar ministro 'terrivelmente evangélico' para o STF,Indefinido,Transfobia
38887,Agora gostar de Pajubá será um semi deus. Eu menti?,3.0,4.0,Mais da metade dos deputados federais é a favor de criminalizar a homofobia,Indefinido,Homofobia
57038,""" ... afinal deles se espera tudo na cara dura ... "" ///// E o que a gente pode esperar que saia da cloaca que um bolsozillette tem , ligada à parte superior do pescoço , então ...",5.0,8.0,Ganhadores da Mega-Sena podem parar de trabalhar se investirem dinheiro,Indefinido,Cotas
39849,"Atenção, esquerdalhada!!! Viagens a partir de 2 de janeiro para venezuela, coréia do norte e cuba com 17 por cento de desconto. Também oferecemos peregrinação para Curitiba, com direito a gritar ""bom dia"" na janela da carceragem de ex-presidente preso. Não percam!",46.0,11.0,TSE manda remover da internet vídeos de Bolsonaro com críticas a material contra homofobia,Indefinido,Homofobia
44489,Travesti nao foi feito para sofrer agressões. Foi feito para ser amada! Eu amo a minha. Um beijo rebekka,14.0,4.0,"Conselho LGBT acredita que morte de transexual foi causada por 'transfobia': 'Violência sem tamanho', diz presidente",São Paulo,Transfobia
27422,O direito de propriedade peivada e o poder familiar NUNCA deixarão de existir aqui no Brasil e agora eles ficarão mais fortes que nunca!,2.0,1.0,"Casamento LGBT cresce 25% no país, diz associação; profissionais oferecem serviços gratuitos para celebrações",São Paulo,LGBT
50380,"A questão é a seguinte: Trata-se de uma empresa da iniciativa privada, o dinheiro é dele, a casa é dele, ele contrata e demite (dentro da lei) quem ele quiser. Alguém aqui quer que o Governo, no caso a justica, decida o que é do seu direito dentro da sua casa?????",6.0,1.0,Justiça de SP condena escola a recontratar professora transexual demitida por discriminação,São Paulo,Transfobia
16000,Cala boca,0.0,2.0,Bolsonaro critica demora da Anvisa para liberar registros: 'Será excesso de zelo ou só está procurando criar dificuldade para vender facilidade?',São Paulo,Homofóbico
8114,Se eu fosse o motorista ia entregar curriculum no UFC... QUE ESTRAGO COM UM SOCO :o,5.0,1.0,Motorista suspeito de agredir ator em SP se apresenta à polícia e nega homofobia,São Paulo,Homofóbico
22058,O Diploma não serviu pra nada...,39.0,0.0,Formando da UFRGS faz performance de salto alto e dança Pabllo Vittar durante colação de grau em Porto Alegre,Rio Grande do Sul,LGBT
91965,Respeite os virjões,0.0,0.0,Praticantes de 'cosplay' falam sobre assédio em eventos: 'Triste',São Paulo,Assédio
49231,JESUS,1.0,11.0,Taiwan se torna 1º país da Ásia a legalizar casamento entre pessoas do mesmo sexo,Indefinido,Transfobia
64279,"Meu Deus esse Izaias com certeza nunca estudou, vai ser ignorante assim na casa do baralho.",1.0,1.0,Maioria do STF vota por enquadrar homofobia como crime de racismo; julgamento é suspenso ,Indefinido,Racismo
25172,"Verdade, o Rodrigo estava lá e comprou tudo isso.",17.0,0.0,"Parada LGBT de 2019 movimentou R$ 403 milhões em SP, diz prefeitura",São Paulo,LGBT
23899,"O Brasil precisa de emprego, educação e saúde. Não acaba a crise no Brasil com financiamento de obras LGBT. ACORDA BRASIL!!!!!",8.0,3.0,Bolsonaro diz que não vai financiar produções com temas LGBT; conheça séries citadas,Indefinido,LGBT
77298,"Playboy racista não tem vez!!! E digo mais, essas facul de boyzinho verme devia dar vaga de graça pra pobre e favelado também ser médico ou doutor",96.0,47.0,Mackenzie expulsa estudante de direito que publicou vídeo racista durante as eleições,São Paulo,Racista
86509,"Se o seu filho derespeitar você, e em seguida pedir desculpas, está tudo bem, certo? Mas se depois ele continua desrespeitando você é porque o pedido de desculpas dele não foi honesto, certo? Qual atitude você tomaria com seu filho nesse caso?",1.0,1.0,Bolsonaro pede desculpas ao STF e diz que vídeo com leão e hienas foi um 'erro',Indefinido,Feminismo
15177,"Hoje o país consiste em 8 problemas que nos assolam, drogas, corrupção, violência, lentidão da justiça/impunidade, saúde, inflação, desemprego, imposto elevado e eles preocupados com a vida social alheia, é assim que eles levam o país, empurrando com a barriga, com assuntos sem importância ao país.",4.0,6.0,Vereadores se defendem de acusações de homofobia e provocam bate-boca na Câmara de Maceió,Alagoas,Homofóbico
31042,"MAIS UM COMENTARIO E VOU SER BLOQUEADO POR MEIA HORA MAS VAI VALER A PENA, TUDO QUE VOCE COMENTAR PODERA E SERA UTILIZADO CONTRA VOCE POIS TUDO FICA ARQUIVADO E CLASSIFICADO PARA SERVIR DE PROVA E MONTAR O PERFIL PSICOLÓGICO DO COMENTARISTA",0.0,0.0,Parada LGBT lota ruas de SP com show de Pabllo Vittar e discursos de Fernanda Lima e de viúva de Marielle,São Paulo,LGBT
17461,É como dizem: O diabo não tira o nome de Deus da boca.,3.0,2.0,Bolsonaro cita capacidade bélica dos EUA ao dizer que é preciso resolver 'questão da Venezuela',Indefinido,Homofóbico
74130,"É POR ISSO QUE ANIMAIS SÃO MAIS EVOLUÍDOS....SE COLOCAR POR EXEMPLO CACHORROS PREMIADOS DE RAÇA E UM VIRA LATA ELES TODOS FICARÃO JUNTOS NUMA BOA, POIS ISSO DE TITULO E RAÇA E BELEZA É COISA DOS ATRASADOS HUMANOS.....SE COLOCAR ALGUNS RICOS E UM POBRE NA HORA O POBRE SERÁ CONVIDADO A IR PARA LÁ, MAIS AO CANTO, O MESMO MUITAS VEZES COM NEGROS, TAMBÉM NO CASO SOBRE RELIGIÃO, BELEZA (GORDOS) ENFIM....O VELHO PAPO NÃO SE MISTURE........COMO DISSE A RAÇA HUMANA É SIM A MAIS ATRASADA.",2.0,1.0,Starbucks vai fechar 8 mil lojas para treinar funcionários contra racismo nos EUA,Indefinido,Racismo
89901,Muitas mulheres dão e casam por dinheiro.,27.0,3.0,Estrelas do pornô brasileiro comentam mortes trágicas de atrizes estrangeiras,Indefinido,Feminismo
36842,"Daniel, a matéria é sobre crimes de homofobia, mas os questionamentos são genéricos. A leitura que o lobby LGBT faz dos números é que parece ter viés...",7.0,5.0,"SP registra 1 crime motivado por homofobia a cada 6 dias, aponta levantamento; veja mapa",São Paulo,Homofobia
31906,"Religiosos sendo hipócritas, nada novo sob o sol. Graças ao papai Noel, no primeiro mundo o povo está acordando e percebendo que religião só traz atraso pra sociedade.",5.0,3.0,Desembargador que mandou tirar vídeo do Porta dos Fundos do ar foi contra 'censura' a Bolsonaro em ação por homofobia    ,Rio de Janeiro,Homofobia
79302,Pra que mudar o Mundo? Não está bom assim do jeito que é?,0.0,3.0,"Após polêmica por foto considerada racista, rede H&M tem lojas destruídas na África do Sul",Indefinido,Racista
52112,"Que novidade!! no RS lá pra eles é normal, eles adoram!!",3.0,0.0,Teatro fica lotado durante peça com Jesus transgênero em Porto Alegre,Rio Grande do Sul,Transfobia
46315,a cada dia a perdição avança nesse país!!!,2.0,7.0,Maioria do STF vota por enquadrar homofobia como crime de racismo; julgamento é suspenso ,Indefinido,Transfobia
89985,Como que eu faço pra me telo?,1.0,2.0,Estrelas do pornô brasileiro comentam mortes trágicas de atrizes estrangeiras,Indefinido,Feminismo
77737,vitimismo,2.0,13.0,Homem que chamou mulher de 'negra feia' em voo se defende: 'Eu não sou racista',Indefinido,Racista
8673,Quando crescer ele dirá: papai ser monstro é tão bom!! Kkkkkk,34.0,0.0,Panfletos homofóbicos são distribuídos onde casal constrói casa em Curitiba ,Paraná,Homofóbico
60542,"É pra glorificar de pé, irmãos! Mas antes paguem o dízimo, aceitamos cartão mas não aceitamos cheque pré-datado!",1.0,2.0,"Após decisão da Justiça, governo suspende nomeação do presidente da Fundação Palmares",Indefinido,Negro
